ts,dt,hype_close,btc_close,ratio,beta,correlation,half_life,zscore_raw,raw_zscore,raw_ratio_rsi,raw_ratio_stoch_rsi,raw_ratio_macd,raw_ratio_ema_cross,raw_ratio_ema_trend,raw_ratio_vwap_dev,raw_obi_diff,raw_cvd_diff,raw_depth_skew_diff,raw_basis_diff,raw_funding_diff,sig_zscore,sig_ratio_rsi,sig_ratio_stoch_rsi,sig_ratio_macd,sig_ratio_ema_cross,sig_ratio_ema_trend,sig_ratio_vwap_dev,sig_obi_diff,sig_cvd_diff,sig_depth_skew_diff,sig_basis_diff,sig_funding_diff,weighted_sum,action,position,hype_hs_mid,btc_hs_mid,hype_bn,btc_bn,hype_funding,btc_funding
1771645200,2026-02-21 03:40:00,30.2620,67589.80,0.00044773,1.0000,0.0000,10.1,1.2177,1.217667,50.054080,0.000000,-0.000000,0.107251,0.285413,0.132862,0.000000,-0.119575,0.000000,-180.300239,-0.000065,-0.6088,-0.0018,1.0000,-0.1740,0.1073,0.1427,-0.2657,0.0000,-0.3986,0.0000,1.0000,0.0650,-0.0508,FLAT,0.0000|0.000000,29.8575,67905.00,30.2620,67589.80,-0.000033,0.000032
1771645200,2026-02-21 03:40:00,30.2620,67589.80,0.00044773,1.2466,0.5728,10.1,1.2177,1.217667,50.054080,0.000000,-0.000000,0.107251,0.285413,0.132862,0.000000,-0.119575,0.000000,-180.539439,-0.000065,-0.6088,-0.0018,1.0000,-0.1740,0.1073,0.1427,-0.2657,0.0000,-0.3986,0.0000,1.0000,0.0650,-0.0508,FLAT,0.0000|0.000000,29.8570,67905.50,30.2620,67589.80,-0.000033,0.000032
1771645500,2026-02-21 03:45:00,30.2320,67606.50,0.00044718,1.0000,0.0000,8.6,0.9185,0.918516,46.510336,0.000000,-0.000000,0.066354,0.265342,0.008655,0.000000,-0.153754,0.000000,-168.027923,-0.000065,-0.4593,0.1163,1.0000,-0.4381,0.0664,0.1327,-0.0173,0.0000,-0.5125,0.0000,1.0000,0.0650,-0.0334,FLAT,0.0000|0.000000,29.8575,67905.00,30.2320,67606.50,-0.000033,0.000032
1771645500,2026-02-21 03:45:00,30.2320,67606.50,0.00044718,1.1794,0.5506,8.6,0.9185,0.918516,46.510336,0.000000,-0.000000,0.066354,0.265342,0.008655,0.000000,-0.153754,0.000000,-168.267268,-0.000065,-0.4593,0.1163,1.0000,-0.4381,0.0664,0.1327,-0.0173,0.0000,-0.5125,0.0000,1.0000,0.0650,-0.0334,FLAT,0.0000|0.000000,29.8570,67905.50,30.2320,67606.50,-0.000033,0.000032
1771645800,2026-02-21 03:50:00,30.1960,67616.50,0.00044658,1.0000,0.0000,9.1,0.5925,0.592525,42.972633,0.000000,-0.000000,0.020819,0.239499,-0.122539,0.000000,-0.662368,0.000000,-154.768041,-0.000065,-0.2963,0.2342,1.0000,-0.6992,0.0208,0.1197,0.2451,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0424,FLAT,0.0000|0.000000,29.8575,67905.00,30.1960,67616.50,-0.000033,0.000032
1771645800,2026-02-21 03:50:00,30.1960,67616.50,0.00044658,1.1187,0.5176,9.1,0.5925,0.592525,42.972633,0.000000,-0.000000,0.020819,0.239499,-0.122539,0.000000,-0.662368,0.000000,-155.007572,-0.000065,-0.2963,0.2342,1.0000,-0.6992,0.0208,0.1197,0.2451,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.0424,FLAT,0.0000|0.000000,29.8570,67905.50,30.1960,67616.50,-0.000033,0.000032
1771646100,2026-02-21 03:55:00,30.2740,67637.00,0.00044760,1.0000,0.0000,9.6,1.1037,1.103691,49.945191,28.901284,-0.000000,0.012109,0.228623,0.102895,0.000000,-0.304547,0.000000,-176.222669,-0.000065,-0.5518,0.0018,0.7033,-0.6642,0.0121,0.1143,-0.2058,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.1619,FLAT,0.0000|0.000000,29.8575,67905.00,30.2710,67637.00,-0.000033,0.000032
1771646100,2026-02-21 03:55:00,30.2740,67637.00,0.00044760,1.1314,0.5187,9.6,1.1037,1.103691,49.945191,28.901284,-0.000000,0.012109,0.228623,0.102895,0.000000,-0.304547,0.000000,-176.461767,-0.000065,-0.5518,0.0018,0.7033,-0.6642,0.0121,0.1143,-0.2058,0.0000,-1.0000,0.0000,1.0000,0.0650,-0.1619,FLAT,0.0000|0.000000,29.8570,67905.50,30.2710,67637.00,-0.000033,0.000032
1771646400,2026-02-21 04:00:00,30.2770,67602.70,0.00044787,1.0000,0.0000,9.5,1.2227,1.222729,51.643402,35.940378,-0.000000,0.012168,0.221698,0.160686,0.000000,0.768684,0.000000,-183.271167,-0.000065,-0.6114,-0.0548,0.4687,-0.5728,0.0122,0.1108,-0.3214,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0339,FLAT,0.0000|0.000000,29.8575,67905.00,30.2770,67602.70,-0.000033,0.000032
1771646400,2026-02-21 04:00:00,30.2770,67602.70,0.00044787,1.1158,0.5023,9.5,1.2227,1.222729,51.643402,35.940378,-0.000000,0.012168,0.221698,0.160686,0.000000,0.768684,0.000000,-183.510270,-0.000065,-0.6114,-0.0548,0.4687,-0.5728,0.0122,0.1108,-0.3214,0.0000,1.0000,0.0000,1.0000,0.0650,-0.0339,FLAT,0.0000|0.000000,29.8570,67905.50,30.2770,67602.70,-0.000033,0.000032
